DATAFLOW,LAST UPDATE,freq,nace_r2,isco08,worktime,age,sex,indic_se,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2002,161,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2006,213,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2010,378,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2014,470,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2018,664,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2010,5405,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2014,6647,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2018,7340,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2006,2086,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2010,2252,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2014,2044,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2018,2094,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2002,536,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2006,813,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2010,1044,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2014,1033,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2018,1357,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2006,3118,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2010,3291,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2014,3609,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2018,3928,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2006,4138,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2010,4936,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2014,5214,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2018,5547,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2006,772,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2010,995,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2014,1300,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2018,1596,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Greece,2006,1797,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Greece,2010,1991,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Greece,2014,1748,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Greece,2018,1641,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Spain,2002,1680,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Spain,2006,1847,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Spain,2010,2099,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Spain,2014,2213,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Spain,2018,2231,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2006,2200,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2010,2439,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2014,2699.67,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2018,2864,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2006,2464,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2010,2591,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2014,2869,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Finland,2006,2929,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Finland,2010,3397,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Finland,2014,3649,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Finland,2018,3798,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,France,2006,2704,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,France,2010,2816,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,France,2014,3067,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,France,2018,3173,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2010,1019,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2014,1101,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2018,1252,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry, construction and services (except public administration, defense, compulsory social security),Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2002,508,
